Counts Target,计算目标,
Counts Completed,计数完成,
Assistance Level,协助等级,
Active Assist,主动辅助,
Exercise Name,练习名称,
Body Parts,身体部位,
Exercise Instructions,练习说明,
Exercise Video,运动视频,
Exercise Steps,锻炼步骤,
Steps Table,步骤表,
Exercise Type Step,运动类型步骤,
Max number of visit,最大访问次数,
Visited yet,已访问,
Reference Appointments,参考预约,
Valid till,有效期至,
Fee Validity Reference,费用有效期参考,
Basic Details,基本细节,
HLC-PRAC-.YYYY.-,HLC-PRAC-.YYYY.-,
Mobile,手机号,
Phone (R),电话（R）,
Phone (Office),电话（办公室）,
Employee and User Details,员工和用户详细信息,
Hospital,医院,
Appointments,约会,
Practitioner Schedules,从业者时间表,
Charges,费用,
Out Patient Consulting Charge,门诊咨询费,
Default Currency,默认货币,
Healthcare Schedule Time Slot,医疗保健计划时间槽,
Parent Service Unit,上级服务单位,
Service Unit Type,服务单位类型,
Allow Appointments,允许任命,
Allow Overlap,允许重叠,
Inpatient Occupancy,住院病人入住率,
Occupancy Status,职业状况,
Vacant,空的,
Occupied,占据,
Item Details,品目详细信息,
UOM Conversion in Hours,UOM按小时转换,
Rate / UOM,费率/ UOM,
Change in Item,项目的更改,
Out Patient Settings,不住院患者设置,
Patient Name By,病人姓名By,
Patient Name,患者姓名,
Link Customer to Patient,将客户与患者联系起来,
"If checked, a customer will be created, mapped to Patient.\nPatient Invoices will be created against this Customer. You can also select existing Customer while creating Patient.",如果选中，将创建一个客户，映射到患者。将针对该客户创建病人费用清单。您也可以在创建患者时选择现有客户。,
Default Medical Code Standard,默认医疗代码标准,
Collect Fee for Patient Registration,收取病人登记费,
Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.,选中此选项将默认创建具有“禁用”状态的新患者，并且仅在开具注册费发票后才能启用。,
Registration Fee,注册费用,
Automate Appointment Invoicing,自动预约发票,
Manage Appointment Invoice submit and cancel automatically for Patient Encounter,管理预约费用清单的提交和自动取消以满足患者的需求,
Enable Free Follow-ups,启用免费跟进,
Number of Patient Encounters in Valid Days,有效天数中的患者人数,
The number of free follow ups (Patient Encounters in valid days) allowed,允许的免费跟进次数（患者在有效期内遇到）,
Valid Number of Days,有效天数,
Time period (Valid number of days) for free consultations,免费咨询的时间段（有效天数）,
Default Healthcare Service Items,默认医疗服务项目,
"You can configure default Items for billing consultation charges, procedure consumption items and inpatient visits",您可以为帐单咨询费用，程序消耗项目和住院访问配置默认项目,
Clinical Procedure Consumable Item,临床程序消耗品,
Default Accounts,默认账户,
Default income accounts to be used if not set in Healthcare Practitioner to book Appointment charges.,如果未在医生执业者中设置预约费用，则使用默认收入帐户。,
Default receivable accounts to be used to book Appointment charges.,默认的应收帐款将用于预订约会费用。,
Out Patient SMS Alerts,不住院病人短信,
Patient Registration,病人登记,
Registration Message,注册信息,
Confirmation Message,确认讯息,
Avoid Confirmation,避免确认,
Do not confirm if appointment is created for the same day,不要确认是否在同一天创建约会,
Appointment Reminder,预约提醒,
Reminder Message,提醒信息,
Laboratory Settings,实验室设置,
Create Lab Test(s) on Sales Invoice Submission,在销售发票提交上创建实验室测试,
Checking this will create Lab Test(s) specified in the Sales Invoice on submission.,选中此复选框将创建提交时在销售发票中指定的实验室测试。,
Create Sample Collection document for Lab Test,创建样本收集文档以进行实验室测试,
Checking this will create a Sample Collection document  every time you create a Lab Test,每次创建实验室测试时，选中此项都会创建一个“样品收集”文档,
Employee name and designation in print,打印出来显示的员工姓名和职位,
Check this if you want the Name and Designation of the Employee associated with the User who submits the document to be printed in the Lab Test Report.,如果您希望与提交文档的用户相关联的员工姓名和职务名称被打印在实验室测试报告中。,
Do not print or email Lab Tests without Approval,未经批准请勿打印或通过电子邮件发送实验室测试,
Checking this will restrict printing and emailing of Lab Test documents unless they have the status as Approved.,除非状态为“已批准”，否则选中此选项将限制打印和通过电子邮件发送实验室测试文档。,
Custom Signature in Print,自定义签名打印,
Laboratory SMS Alerts,实验室短信提醒,
Result Printed Message,结果打印消息,
Result Emailed Message,结果通过电子邮件发送,
Check In,报到,
Check Out,退出,
HLC-INP-.YYYY.-,HLC-INP-.YYYY.-,
A Positive,积极的,
A Negative,一个负面的,
AB Positive,AB积极,
AB Negative,AB阴性,
B Positive,B积极,
B Negative,B负面,
O Positive,O积极,
O Negative,O负面,
Date of birth,出生日期,
Admission Scheduled,计划的准入时间,
Discharge Scheduled,预定的卸货,
Discharged,已卸货,
Admission Schedule Date,准入时间表日期,
Admitted Datetime,准入的日期时间,
Expected Discharge,预期的卸货,
Discharge Date,出院日期,
Lab Prescription,实验室处方,
Lab Test Name,实验室测试名称,
Test Created,测试已创建,
Submitted Date,提交日期,
Approved Date,批准日期,
Sample ID,样品编号,
Lab Technician,实验室技术员,
Report Preference,报表偏好,
Test Name,测试名称,
Test Template,测试模板,
Test Group,测试组,
Custom Result,自定义结果,
LabTest Approver,实验室检测审批者,
Add Test,添加测试,
Normal Range,普通范围,
Result Format,结果格式,
Single,单身,
Compound,复合,
Descriptive,描述的,
Grouped,分组,
No Result,没有结果,
This value is updated in the Default Sales Price List.,该值在默认销售价格清单中更新。,
Lab Routine,实验室常规,
Result Value,结果值,
Require Result Value,需要结果值,
Normal Test Template,正常测试模板,
Patient Demographics,患者人口统计学,
HLC-PAT-.YYYY.-,HLC-PAT-.YYYY.-,
Middle Name (optional),中间名（可选）,
Inpatient Status,住院状况,
"If ""Link Customer to Patient"" is checked in Healthcare Settings and an existing Customer is not selected then, a Customer will be created for this Patient for recording transactions in Accounts module.",如果在“医疗保健设置”中选中了“将客户链接到患者”，并且未选择现有客户，则将为此患者创建一个客户，以在“帐户”模块中记录交易。,
Personal and Social History,个人和社会史,
Marital Status,婚姻状况,
Married,已婚,
Divorced,离异,
Widow,寡妇,
Patient Relation,患者关系,
"Allergies, Medical and Surgical History",过敏，医疗和外科史,
Allergies,过敏,
Medication,药物治疗,
Medical History,医学史,
Surgical History,手术史,
Risk Factors,风险因素,
Occupational Hazards and Environmental Factors,职业危害与环境因素,
Other Risk Factors,其他风险因素,
Patient Details,患者细节,
Additional information regarding the patient,有关患者的其他信息,
HLC-APP-.YYYY.-,HLC-APP-.YYYY.-,
Patient Age,患者年龄,
Get Prescribed Clinical Procedures,获取规定的临床程序,
Therapy,治疗,
Get Prescribed Therapies,获取处方疗法,
Appointment Datetime,约会日期时间,
Duration (In Minutes),持续时间（以分钟为单位）,
Reference Sales Invoice,参考销售发票,
More Info,更多信息,
Referring Practitioner,转介医生,
HLC-PA-.YYYY.-,HLC-PA-.YYYY.-,
Assessment Template,评估模板,
Assessment Datetime,评估日期时间,
Assessment Description,评估说明,
Assessment Sheet,评估表,
Total Score Obtained,获得总分,
Scale Min,最小刻度,
Scale Max,最大规模,
Patient Assessment Detail,患者评估详情,
Assessment Parameter,评估参数,
Patient Assessment Parameter,患者评估参数,
Patient Assessment Sheet,患者评估表,
Patient Assessment Template,患者评估模板,
Assessment Parameters,评估参数,
Parameters,参数,
Assessment Scale,评估量表,
Scale Minimum,最小规模,
Scale Maximum,最大规模,
HLC-ENC-.YYYY.-,HLC-ENC-.YYYY.-,
Encounter Date,遇到日期,
Encounter Time,遇到时间,
Encounter Impression,遇到印象,
Symptoms,病征,
In print,已打印,
Medical Coding,医学编码,
Procedures,程序,
Therapies,疗法,
Review Details,评论细节,
Patient Encounter Diagnosis,病人遭遇诊断,
Patient Encounter Symptom,病人遭遇症状,
HLC-PMR-.YYYY.-,HLC-PMR-.YYYY.-,
Attach Medical Record,附加病历,
Spouse,配偶,
Family,家庭,
Schedule Details,时间表详情,
Schedule Name,计划名称,
Time Slots,时隙,
Practitioner Service Unit Schedule,从业者服务单位时间表,
Procedure Name,程序名称,
Appointment Booked,约定已设定,
Procedure Created,程序已创建,
HLC-SC-.YYYY.-,HLC-SC-.YYYY.-,
Collected By,收藏者,
Particulars,细节,
Result Component,结果组件,
HLC-THP-.YYYY.-,HLC-THP-.YYYY.-,
Therapy Plan Details,治疗计划详情,
Total Sessions,总会议,
Total Sessions Completed,总会议完成,
Therapy Plan Detail,治疗计划详情,
No of Sessions,会话数,
Sessions Completed,会议完成,
Tele,远程,
Exercises,练习题,
Therapy For,疗法,
Add Exercises,添加练习,
Body Temperature,体温,
Presence of a fever (temp &gt; 38.5 °C/101.3 °F or sustained temp &gt; 38 °C/100.4 °F),发烧（温度&gt; 38.5°C / 101.3°F或持续温度&gt; 38°C / 100.4°F）,
Heart Rate / Pulse,心率/脉搏,
Adults' pulse rate is anywhere between 50 and 80 beats per minute.,成年人的脉率在每分钟50到80次之间。,
Respiratory rate,呼吸频率,
Normal reference range for an adult is 16–20 breaths/minute (RCP 2012),成人的正常参考范围是16-20次呼吸/分钟（RCP 2012）,
Tongue,舌,
Coated,有涂层的,
Very Coated,涂层很厚,
Normal,正常,
Furry,毛茸茸,
Cuts,削减,
Abdomen,腹部,
Bloated,胀,
Fluid,流体,
Constipated,便秘,
Reflexes,反射,
Hyper,超,
Very Hyper,非常兴奋,
One Sided,单面,
Blood Pressure (systolic),血压（收缩期）,
Blood Pressure (diastolic),血压（舒张）,
Blood Pressure,血压,
"Normal resting blood pressure in an adult is approximately 120 mmHg systolic, and 80 mmHg diastolic, abbreviated ""120/80 mmHg""",成年人的正常静息血压约为收缩期120mmHg，舒张压80mmHg，缩写为“120 / 80mmHg”,
Nutrition Values,营养价值观,
Height (In Meter),身高（米）,
Weight (In Kilogram),体重（公斤）,
BMI,BMI,
Hotel Room,旅馆房间,
Hotel Room Type,酒店房间类型,
Capacity,容量,
Extra Bed Capacity,加床容量,
Hotel Manager,酒店经理,
Hotel Room Amenity,酒店客房舒适,
Billable,可开票,
Hotel Room Package,酒店客房配套,
Amenities,设施,
Hotel Room Pricing,酒店房间价格,
Hotel Room Pricing Item,酒店房间定价项目,
Hotel Room Pricing Package,酒店房间价格套餐,
Hotel Room Reservation,酒店房间预订,
Guest Name,客人姓名,
Late Checkin,延迟入住,
Booked,已预订,
Hotel Reservation User,酒店预订用户,
Hotel Room Reservation Item,酒店房间预订项目,
Hotel Settings,酒店设置,
Default Taxes and Charges,默认税费,
Default Invoice Naming Series,默认费用清单名录,
HR,HR,
Date on which this component is applied,应用此组件的日期,
Salary Slip,工资单,
HR User,HR用户,
Job Applicant,求职者,
Body,身体,
Appraisal Template,评估模板,
Parent Department,上级部门,
Leave Block List,禁止休假日列表,
Days for which Holidays are blocked for this department.,此部门的禁离日,
Leave Approver,休假审批人,
Expense Approver,费用审批人,
Required Skills,所需技能,
Skills,技能,
Driver,司机,
HR-DRI-.YYYY.-,HR-DRI-.YYYY.-,
Suspended,暂停,
Transporter,承运商,
Applicable for external driver,适用于外部驱动器,
Cellphone Number,手机号码,
License Details,许可证信息,
License Number,许可证号,
Issuing Date,发行日期,
Driving License Categories,驾驶执照类别,
Driving License Category,驾驶执照类别,
Fleet Manager,车队经理,
Driver licence class,驾驶执照等级,
HR-EMP-,HR-EMP-,
Employment Type,员工类别,
Emergency Contact,紧急联络人,
Emergency Contact Name,紧急联络名字,
Emergency Phone,紧急电话,
ERPNext User,ERPNext用户,
"System User (login) ID. If set, it will become default for all HR forms.",系统用户的（登录）ID，将作为人力资源表单的默认ID。,
Create User Permission,创建用户权限,
This will restrict user access to other employee records,这将限制用户访问其他员工记录,
Joining Details,入职信息,
Offer Date,录用日期,
Confirmation Date,确认日期,
Contract End Date,合同结束日期,
Notice (days),通告（天）,
Date Of Retirement,退休日期,
Department and Grade,部门和职级,
Reports to,上级主管,
Attendance and Leave Details,出勤和离职详情,
Attendance Device ID (Biometric/RF tag ID),考勤设备ID（生物识别/ RF标签ID）,
Applicable Holiday List,适用于该员工的假期列表,
Default Shift,默认Shift,
Salary Mode,工资发放方式,
Bank A/C No.,银行账号,
Health Insurance,医保,
Health Insurance Provider,保险公司,
Health Insurance No,保单号,
Prefered Email,首选电子邮件,
Personal Email,个人电子邮件,
Permanent Address Is,永久地址,
Rented,租,
Owned,已有所有者,
Permanent Address,永久地址,
Prefered Contact Email,首选联系邮箱,
Company Email,企业邮箱,
Provide Email Address registered in company,提供公司注册邮箱地址,
Current Address Is,当前地址性质,
Current Address,当前地址,
Personal Bio,个人履历,
Bio / Cover Letter,履历/求职信,
Short biography for website and other publications.,在网站或其他出版物使用的个人简介,
Passport Number,护照号码,
Date of Issue,签发日期,
Place of Issue,签发地点,
Widowed,丧偶,
Family Background,家庭背景,
"Here you can maintain family details like name and occupation of parent, spouse and children",这里可以保存家庭详细信息，如姓名，父母、配偶及子女的职业等,
Health Details,健康信息,
"Here you can maintain height, weight, allergies, medical concerns etc",这里可以保存身高，体重，是否对某药物过敏等,
Educational Qualification,学历,
Previous Work Experience,以前工作经验,
External Work History,外部就职经历,
History In Company,公司内履历,
Internal Work History,内部工作经历,
Resignation Letter Date,辞职信日期,
Relieving Date,离职日期,
Reason for Leaving,离职原因,
Leave Encashed?,假期已折现？,
Encashment Date,折现日期,
New Workplace,新工作地点,
Returned Amount,退货金额,
Advance Account,预支科目,
Benefits Applied,已实施的福利,
Benefit Type and Amount,福利类型和金额,
Task Weight,任务权重,
Employee Education,员工教育,
School/University,学校/大学,
Graduate,研究生,
Post Graduate,研究生,
Under Graduate,本科,
Year of Passing,年份,
Class / Percentage,类/百分比,
Major/Optional Subjects,主修/选修科目,
Employee External Work History,员工外部就职经历,
Total Experience,总经验,
Default Leave Policy,默认休假政策,
Employee Group Table,员工组表,
ERPNext User ID,ERPNext用户ID,
Employee Internal Work History,员工内部就职经历,
Activities,活动,
Employee Onboarding Activity,员工入职活动,
Employee Promotion Detail,员工升职信息,
Employee Transfer Property,员工变动属性,
Unclaimed amount,未申报金额,
Holiday List Name,假期列表名称,
Total Holidays,总假期,
Add Weekly Holidays,添加每周假期,
Weekly Off,周末,
Add to Holidays,加入到假期,
Holidays,假期,
Clear Table,清除表格,
Retirement Age,退休年龄,
Enter retirement age in years,输入退休年龄,
Stop Birthday Reminders,停止生日提醒,
Leave Settings,保留设置,
Accepted,已接受,
Printing Details,打印设置,
Job Title,职位,
Allocation,分配,
Select Employees,选择员工,
Allocate,分配,
Max Leaves Allowed,允许最大休假,
Maximum Continuous Days Applicable,单次最长连续休假天数,
Select Payroll Period,选择工资名单的时间段,
Abbr,缩写,
Condition and Formula,条件和公式,
Total Working Hours,总的工作时间,
Hour Rate,时薪,
Bank Account No.,银行账号,
Earning & Deduction,收入及扣除,
Loan repayment,偿还借款,
Employee Loan,员工贷款,
Total Principal Amount,贷款本金总额,
Total Interest Amount,利息总额,
Total Loan Repayment,总贷款还款,
net pay info,净工资信息,
Gross Pay - Total Deduction - Loan Repayment,工资总额 - 扣除总额 - 贷款还款,
Net Pay (in words) will be visible once you save the Salary Slip.,保存工资单后会显示净支付金额(大写)。,
Staffing Plan Details,人员配置计划信息,
Optional,可选的,
Costing,成本核算,
Vehicle,车辆,
License Plate,牌照,
Odometer Value (Last),里程表值（最后）,
Acquisition Date,采集日期,
Chassis No,底盘号,
Vehicle Value,汽车价值,
Insurance Details,保险信息,
Insurance Company,保险公司,
Policy No,政策：,
Additional Details,额外细节,
Fuel Type,燃料类型,
Petrol,汽油,
Diesel,柴油机,
Natural Gas,天然气,
Electric,电动,
Fuel UOM,燃油计量单位,
Last Carbon Check,最后炭检查,
Wheels,车轮,
Doors,门,
last Odometer Value ,上一个里程表值,
Service Detail,服务细节,
Hub Tracked Item,集线器跟踪的物料,
Hub Node,集线器节点,
Image List,图像列表,
Item Manager,物料经理,
Hub User,集线器用户,
Hub Password,集线器密码,
Hub Users,集线器用户,
Marketplace Settings,市场设置,
Disable Marketplace,禁用市场,
Marketplace URL (to hide and update label),市场URL（隐藏和更新标签）,
Registered,已注册,
Sync in Progress,同步进行中,
Hub Seller Name,集线器卖家名称,
Custom Data,自定义数据,
Repay From Salary,从工资偿还,
Regular Payment,定期付款,
Loan Closure,贷款结清,
Rate of Interest (%) Yearly,利息率的比例（％）年,
MAT-MSH-.YYYY.-,MAT-MSH-.YYYY.-,
Generate Schedule,生成工时单,
Schedules,计划任务,
Maintenance Schedule Detail,维护计划细节,
Scheduled Date,计划日期,
Actual Date,实际日期,
Maintenance Schedule Item,维护计划物料,
Random,随机,
No of Visits,访问数量,
MAT-MVS-.YYYY.-,MAT-MVS-.YYYY.-,
Maintenance Date,维护日期,
Maintenance Time,维护时间,
Completion Status,完成状态,
Partially Completed,部分完成,
Fully Completed,全部完成,
Unscheduled,计划外,
Breakdown,细目,
Purposes,用途,
Customer Feedback,客户反馈,
Maintenance Visit Purpose,维护访问目的,
Work Done,已完成工作,
Against Document No,针对的文档编号,
Against Document Detail No,针对的对文档信息编号,
MFG-BLR-.YYYY.-,MFG-BLR-.YYYY.-,
Order Type,订单类型,
Blanket Order Item,总括订单项目,
Ordered Quantity,已下单数量,
Item to be manufactured or repacked,待生产或者重新包装的物料,
Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,原材料被生产/重新打包后得到的物料数量,
Set rate of sub-assembly item based on BOM,基于BOM设置子组合项目的速率,
Allow Alternative Item,允许替代物料,
Item UOM,物料计量单位,
Conversion Rate,转换率,
Rate Of Materials Based On,基于以下的物料单价,
With Operations,带工艺,
Manage cost of operations,管理成本,
Transfer Material Against,转移材料,
Routing,路由,
Materials,物料,
Quality Inspection Required,需要质量检查,
Quality Inspection Template,质量检验模板,
Scrap,废料,
Scrap Items,废品,
Operating Cost,营业成本,
Raw Material Cost,原材料成本,
Scrap Material Cost,废料成本,
Operating Cost (Company Currency),营业成本（公司货币）,
Raw Material Cost (Company Currency),原材料成本（公司货币）,
Scrap Material Cost(Company Currency),废料成本（公司货币）,
Total Cost,总成本,
Total Cost (Company Currency),总成本（公司货币）,
Materials Required (Exploded),所需物料（正展开）,
Exploded Items,爆炸物品,
Show in Website,在网站上显示,
Item Image (if not slideshow),物料图片(如果没有演示文稿),
Thumbnail,缩略图,
Website Specifications,网站规格,
Show Items,显示物料,
Show Operations,显示操作,
Website Description,显示在网站商的详细说明，可文字，图文，多媒体混排,
BOM Explosion Item,BOM展开物料,
Qty Consumed Per Unit,每单位消耗数量,
Include Item In Manufacturing,包括制造业中的项目,
BOM Item,物料清单项目,
Item operation,物品操作,
Rate & Amount,价格和金额,
Basic Rate (Company Currency),库存评估价（公司货币）,
Scrap %,折旧％,
Original Item,原物料,
BOM Operation,物料清单操作,
Operation Time ,运作时间,
In minutes,在几分钟内,
Batch Size,批量大小,
Base Hour Rate(Company Currency),基数小时率（公司货币）,
Operating Cost(Company Currency),营业成本（公司货币）,
BOM Scrap Item,物料清单废料,
Basic Amount (Company Currency),基本金额（公司币种）,
BOM Update Tool,物料清单更新工具,
"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM.\nIt also updates latest price in all the BOMs.",替换使用所有其他BOM的特定BOM。它将替换旧的BOM链接，更新成本，并按照新的BOM重新生成“BOM爆炸项目”表。它还更新了所有BOM中的最新价格。,
Replace BOM,更换BOM,
Current BOM,当前BOM,
The BOM which will be replaced,此物料清单将被替换,
The new BOM after replacement,更换后的新物料清单,
Replace,更换,
Update latest price in all BOMs,更新所有BOM的最新价格,
BOM Website Item,物料清单网站项目,
BOM Website Operation,物料清单网站运营,
Operation Time,操作时间,
PO-JOB.#####,PO-JOB。#####,
Timing Detail,时间细节,
Time Logs,时间日志,
Total Time in Mins,分钟总时间,
Operation ID,操作编号,
Transferred Qty,已发料数量,
Job Started,工作开始了,
Started Time,开始时间,
Current Time,当前时间,
Job Card Item,工作卡项目,
Job Card Time Log,工作卡时间日志,
Time In Mins,分钟时间,
Completed Qty,已完成数量,
Manufacturing Settings,生产设置,
Raw Materials Consumption,原材料消耗,
Allow Multiple Material Consumption,允许多种材料消耗,
Backflush Raw Materials Based On,基于..进行原物料倒扣账,
Material Transferred for Manufacture,材料移送用于制造,
Capacity Planning,容量规划,
Disable Capacity Planning,禁用容量规划,
Allow Overtime,允许加班,
Allow Production on Holidays,允许在假日生产,
Capacity Planning For (Days),容量规划的期限（天）,
Default Warehouses for Production,默认生产仓库,
Default Work In Progress Warehouse,默认运行中的仓库,
Default Finished Goods Warehouse,默认成品仓库,
Default Scrap Warehouse,默认废料仓库,
Overproduction Percentage For Sales Order,销售订单超额生产百分比,
Overproduction Percentage For Work Order,工作订单的超订单生产量的百分比,
Other Settings,其他设置,
Update BOM Cost Automatically,自动更新BOM成本,
Material Request Plan Item,材料申请计划项目,
Material Request Type,材料申请类型,
Material Issue,发料,
Customer Provided,由客户提供,
Minimum Order Quantity,最小起订量,
Default Workstation,默认工作台,
Production Plan,生产计划,
MFG-PP-.YYYY.-,MFG-PP-.YYYY.-,
Get Items From,从...获取物料,
Get Sales Orders,获取销售订单,
Material Request Detail,材料申请信息,
Get Material Request,获取物料需求,
Material Requests,材料需求,
Get Items For Work Order,为工单获取物料,
Material Request Planning,材料申请计划,
Include Non Stock Items,包含非库存物料,
Include Subcontracted Items,包括转包物料,
Ignore Existing Projected Quantity,忽略现有的预计数量,
"To know more about projected quantity, <a href=""https://erpnext.com/docs/user/manual/en/stock/projected-quantity"" style=""text-decoration: underline;"" target=""_blank"">click here</a>.","要了解有关预计数量的更多信息， <a href=""https://erpnext.com/docs/user/manual/en/stock/projected-quantity"" style=""text-decoration: underline;"" target=""_blank"">请单击此处</a> 。",
Download Required Materials,下载所需资料,
Get Raw Materials For Production,获取生产用原材料,
Total Planned Qty,总计划数量,
Total Produced Qty,总生产数量,
Material Requested,需要的材料,
Production Plan Item,生产计划项,
Make Work Order for Sub Assembly Items,制作子装配件的工作订单,
"If enabled, system will create the work order for the exploded items against which BOM is available.",如果启用，系统将为BOM可用的爆炸项目创建工作订单。,
Planned Start Date,计划开始日期,
Quantity and Description,数量和描述,
material_request_item,材料_需求_物料,
Product Bundle Item,产品包物料,
Production Plan Material Request,生产计划申请材料,
Production Plan Sales Order,生产计划销售订单,
Sales Order Date,销售订单日期,
Routing Name,路由名称,
MFG-WO-.YYYY.-,MFG-WO-.YYYY.-,
Item To Manufacture,待生产物料,
Material Transferred for Manufacturing,材料移送用于制造,
Manufactured Qty,已生产数量,
Use Multi-Level BOM,采用多级物料清单,
Plan material for sub-assemblies,计划材料为子组件,
Skip Material Transfer to WIP Warehouse,跳过物料转移到WIP仓库,
Check if material transfer entry is not required,检查是否不需要材料转移条目,
Backflush Raw Materials From Work-in-Progress Warehouse,从在制品库中反冲原料,
Update Consumed Material Cost In Project,更新项目中的消耗材料成本,
Warehouses,仓库,
This is a location where raw materials are available.,这是可获取原材料的地方。,
Work-in-Progress Warehouse,在制品仓库,
This is a location where operations are executed.,这是执行操作的位置。,
This is a location where final product stored.,这是存放最终产品的位置。,
Scrap Warehouse,废料仓库,
This is a location where scraped materials are stored.,这是存放刮擦材料的位置。,
Required Items,所需物料,
Actual Start Date,实际开始日期,
Planned End Date,计划的结束日期,
Actual End Date,实际结束日期,
Operation Cost,运营成本,
Planned Operating Cost,计划运营成本,
Actual Operating Cost,实际运行成本,
Additional Operating Cost,额外的运营成本,
Total Operating Cost,总营运成本,
Manufacture against Material Request,针对材料需求的生产,
Work Order Item,工单项,
Available Qty at Source Warehouse,源仓库可用数量,
Available Qty at WIP Warehouse,在WIP仓库可用的数量,
Work Order Operation,工单操作,
Operation Description,操作说明,
Operation completed for how many finished goods?,已为多少成品操作完成？,
Work in Progress,在制品,
Estimated Time and Cost,预计时间和成本,
Planned Start Time,计划开始时间,
Planned End Time,计划结束时间,
in Minutes,以分钟为单位,
Actual Time and Cost,实际时间和成本,
Actual Start Time,实际开始时间,
Actual End Time,实际结束时间,
Updated via 'Time Log',通过“时间日志”更新,
Actual Operation Time,实际操作时间,
in Minutes\nUpdated via 'Time Log',单位为分钟，通过“时间日志”更新,
(Hour Rate / 60) * Actual Operation Time,（小时率/ 60）*实际操作时间,
Workstation Name,工作站名称,
Production Capacity,生产能力,
Operating Costs,运营成本,
Electricity Cost,电力成本,
per hour,每小时,
Consumable Cost,耗材成本,
Rent Cost,租金成本,
Wages,工资,
Wages per hour,时薪,
Net Hour Rate,净小时价格,
Workstation Working Hour,工作站工作时间,
Certification Application,认证申请,
Name of Applicant,申请人名称,
Certification Status,认证状态,
Yet to appear,尚未出现,
Certified,认证,
Not Certified,未认证,
USD,美元,
INR,INR,
Certified Consultant,认证顾问,
Name of Consultant,顾问的名字,
Certification Validity,认证有效性,
Discuss ID,讨论ID,
GitHub ID,GitHub ID,
Non Profit Manager,非营利经理,
Chapter Head,章节开头,
Meetup Embed HTML,Meetup嵌入的HTML,
chapters/chapter_name\nleave blank automatically set after saving chapter.,保留空白的章节/章节名称在保存章节后会自动设置。,
Chapter Members,章节成员,
Members,会员,
Chapter Member,章会员,
Website URL,网站网址,
Leave Reason,离开原因,
Donor Name,捐助者名称,
Donor Type,捐助者类型,
Withdrawn,取消,
Grant Application Details ,授予申请细节,
Grant Description,授予说明,
Requested Amount,请求金额,
Has any past Grant Record,有过去的赠款记录吗？,
Show on Website,在网站上显示,
Assessment  Mark (Out of 10),评估标记（满分10分）,
Assessment  Manager,评估经理,
Email Notification Sent,电子邮件通知已发送,
NPO-MEM-.YYYY.-,NPO-MEM-.YYYY.-,
Membership Expiry Date,会员到期日,
Razorpay Details,Razorpay详细信息,
Subscription ID,订阅编号,
Customer ID,顾客ID,
Subscription Activated,订阅已激活,
Subscription Start ,订阅开始,
Subscription End,订阅结束,
Non Profit Member,非盈利会员,
Membership Status,成员身份,
Member Since,自...成为会员,
Payment ID,付款编号,
Membership Settings,会员设置,
Enable RazorPay For Memberships,为会员启用RazorPay,
RazorPay Settings,RazorPay设置,
Billing Cycle,结算周期,
Billing Frequency,帐单频率,
"The number of billing cycles for which the customer should be charged. For example, if a customer is buying a 1-year membership that should be billed on a monthly basis, this value should be 12.",应向客户收费的计费周期数。例如，如果客户购买的1年会员资格应按月计费，则此值应为12。,
Razorpay Plan ID,Razorpay计划编号,
Volunteer Name,志愿者姓名,
Volunteer Type,志愿者类型,
Availability and Skills,可用性和技能,
Availability,可用性,
Weekends,周末,
Availability Timeslot,可用时间段,
Morning,早上,
Afternoon,下午,
Evening,晚间,
Anytime,任何时候,
Volunteer Skills,志愿者技能,
Volunteer Skill,志愿者技能,
Homepage,主页,
Hero Section Based On,基于英雄的英雄部分,
Homepage Section,主页部分,
Hero Section,英雄科,
Tag Line,标语,
Company Tagline for website homepage,公司标语的网站主页,
Company Description for website homepage,在网站的首页公司介绍,
Homepage Slideshow,主页幻灯片,
"URL for ""All Products""",网址“所有产品”,
Products to be shown on website homepage,在网站首页中显示的产品,
Homepage Featured Product,首页推荐产品,
route,路线,
Section Based On,基于的部分,
Section Cards,部分卡片,
Number of Columns,列数,
Number of columns for this section. 3 cards will be shown per row if you select 3 columns.,此部分的列数。如果选择3列，每行将显示3张卡片。,
Section HTML,部分HTML,
Use this field to render any custom HTML in the section.,使用此字段在该部分中呈现任何自定义HTML。,
Section Order,部分顺序,
"Order in which sections should appear. 0 is first, 1 is second and so on.",应该出现哪些部分的顺序。 0是第一个，1是第二个，依此类推。,
Homepage Section Card,主页卡片,
Subtitle,字幕,
Products Settings,产品设置,
Home Page is Products,首页是产品,
"If checked, the Home page will be the default Item Group for the website",如果选中，主页将是网站的默认项目组,
Show Availability Status,显示可用性状态,
Product Page,产品页面,
Products per Page,每页产品,
Enable Field Filters,启用字段过滤器,
Item Fields,项目字段,
Enable Attribute Filters,启用属性过滤器,
Attributes,属性,
Hide Variants,隐藏变体,
Website Attribute,网站属性,
Attribute,属性,
Website Filter Field,网站过滤字段,
Activity Cost,活动费用,
Billing Rate,结算利率,
Costing Rate,成本率,
title,标题,
Projects User,工程用户,
Default Costing Rate,默认成本核算率,
Default Billing Rate,默认开票单价,
